,mouse_id,days,rel_days,rel_sess,metric,perf,perf_norm
2786,114,2022-08-15,6,2,dist,0.2666666805744171,1.0447072812167681
2787,114,2022-08-18,9,3,dist,0.3010101020336151,1.1792528584258708
2788,114,2022-08-21,12,4,dist,0.59360271692276,2.325528930661453
2789,114,2022-08-24,15,5,dist,0.43095237016677856,1.68832145808789
2790,114,2022-08-27,18,6,dist,0.9761363863945007,3.824162764280468
2791,114,2022-08-30,21,7,dist,1.620398998260498,6.348159538764303
2792,114,2022-09-02,24,8,dist,3.0096564292907715,11.790786831216028
2793,114,2022-09-05,27,9,dist,1.0306395292282104,4.037687116272708
2794,114,2022-09-09,31,10,dist,4.093229293823242,16.035848339716253
2795,114,2022-09-10,32,11,dist,3.4391870498657227,13.473538369029479
2796,114,2022-09-11,33,12,dist,1.4310855865478516,5.6064954537643885
2797,114,2022-09-12,34,13,dist,0.9955852627754211,3.9003566956815163
2798,114,2022-07-20,-20,-20,si,0.643341,0.5608013261485757
2799,114,2022-07-21,-19,-19,si,0.392329,0.3419937847681782
2800,114,2022-07-22,-18,-18,si,0.188197,0.16405161054119588
2801,114,2022-07-23,-17,-17,si,0.155066,0.13517126755570535
2802,114,2022-07-24,-16,-16,si,0.119656,0.10430431681119962
2803,114,2022-07-25,-15,-15,si,0.372727,0.32490669161670116
2804,114,2022-07-26,-14,-14,si,0.637247,0.5554891770992388
2805,114,2022-07-27,-13,-13,si,0.902322,0.786555456924143
2806,114,2022-07-28,-12,-12,si,1.17137,1.0210850068791777
2807,114,2022-07-29,-11,-11,si,1.60788,1.4015914364042892
2808,114,2022-07-30,-10,-10,si,1.35321,1.1795952108718613
2809,114,2022-07-31,-9,-9,si,1.16499,1.0155235511957565
2810,114,2022-08-01,-8,-8,si,1.03131,0.8989944922992433
2811,114,2022-08-02,-7,-7,si,0.938059,0.817707454064962
2812,114,2022-08-03,-6,-6,si,1.83731,1.60158591562801
2813,114,2022-08-04,-5,-5,si,1.60114,1.395716168174468
2814,114,2022-08-05,-4,-4,si,1.68685,1.4704297052631883
2815,114,2022-08-06,-3,-3,si,1.60518,1.3992378423062897
2816,114,2022-08-07,-2,-2,si,1.29199,1.1262296439535149
2817,114,2022-08-08,-1,-1,si,1.18072,1.0292354160703985
2818,114,2022-08-09,0,0,si,0.968835,0.8445349399760862
2819,114,2022-08-12,3,1,si,1.98281,1.7284184864646546
2820,114,2022-08-15,6,2,si,1.87027,1.6303171976539605
2821,114,2022-08-18,9,3,si,1.30664,1.1390000711889572
2822,114,2022-08-21,12,4,si,1.18366,1.0317982185326646
2823,114,2022-08-24,15,5,si,1.28784,1.1226120826547379
2824,114,2022-08-27,18,6,si,1.77346,1.5459277737179085
2825,114,2022-08-30,21,7,si,1.29726,1.1308235109522031
2826,114,2022-09-02,24,8,si,0.999444,0.8712168517337416
2827,114,2022-09-05,27,9,si,1.15892,1.0102323229828463
2828,114,2022-09-09,31,10,si,0.969252,0.8448984395089996
2829,114,2022-09-10,32,11,si,1.03508,0.9022808070212651
2830,114,2022-09-11,33,12,si,1.01833,0.8876798065984898
2831,114,2022-09-12,34,13,si,1.89578,1.6525543033724677
2832,114,2022-07-20,-20,-20,si_norm,-6.90689,1.0
2833,114,2022-07-21,-19,-19,si_norm,-6.90689,1.0
2834,114,2022-07-22,-18,-18,si_norm,-5.35251,0.774952257817918
2835,114,2022-07-23,-17,-17,si_norm,-6.90689,1.0
2836,114,2022-07-24,-16,-16,si_norm,-6.90689,1.0
2837,114,2022-07-25,-15,-15,si_norm,-6.90689,1.0
2838,114,2022-07-26,-14,-14,si_norm,-6.90689,1.0
2839,114,2022-07-27,-13,-13,si_norm,-6.90689,1.0
2840,114,2022-07-28,-12,-12,si_norm,-6.90689,1.0
2841,114,2022-07-29,-11,-11,si_norm,-6.90689,1.0
2842,114,2022-07-30,-10,-10,si_norm,-6.90689,1.0
2843,114,2022-07-31,-9,-9,si_norm,-6.90689,1.0
2844,114,2022-08-01,-8,-8,si_norm,-6.90689,1.0
2845,114,2022-08-02,-7,-7,si_norm,-6.90689,1.0
2846,114,2022-08-03,-6,-6,si_norm,-6.90689,1.0
2847,114,2022-08-04,-5,-5,si_norm,-6.74992,0.977273418282324
2848,114,2022-08-05,-4,-4,si_norm,-6.90689,1.0
2849,114,2022-08-06,-3,-3,si_norm,-6.90689,1.0
2850,114,2022-08-07,-2,-2,si_norm,-6.90689,1.0
2851,114,2022-08-08,-1,-1,si_norm,-6.90689,1.0
2852,114,2022-08-09,0,0,si_norm,-6.90689,1.0
2853,114,2022-08-12,3,1,si_norm,-6.56155,0.950000651523334
2854,114,2022-08-15,6,2,si_norm,-6.6191,0.9583329110496911
2855,114,2022-08-18,9,3,si_norm,-6.67666,0.966666618405679
2856,114,2022-08-21,12,4,si_norm,-6.90689,1.0
2857,114,2022-08-24,15,5,si_norm,-6.90689,1.0
2858,114,2022-08-27,18,6,si_norm,-6.90689,1.0
2859,114,2022-08-30,21,7,si_norm,-6.90689,1.0
2860,114,2022-09-02,24,8,si_norm,-6.90689,1.0
2861,114,2022-09-05,27,9,si_norm,-6.763,0.979167179439661
2862,114,2022-09-09,31,10,si_norm,-6.90689,1.0
2863,114,2022-09-10,32,11,si_norm,-6.90689,1.0
2864,114,2022-09-11,33,12,si_norm,-6.90689,1.0
2865,114,2022-09-12,34,13,si_norm,-6.90689,1.0
2866,114,2022-07-20,-20,-20,si_raw,570.586,0.1105283446492392
2867,114,2022-07-21,-19,-19,si_raw,570.586,0.1105283446492392
2868,114,2022-07-22,-18,-18,si_raw,2249.55,0.4357608453514388
2869,114,2022-07-23,-17,-17,si_raw,2358.18,0.4568035875134386
2870,114,2022-07-24,-16,-16,si_raw,2358.18,0.4568035875134386
2871,114,2022-07-25,-15,-15,si_raw,2358.18,0.4568035875134386
2872,114,2022-07-26,-14,-14,si_raw,1861.17,0.36052766666343816
2873,114,2022-07-27,-13,-13,si_raw,1393.16,0.2698693424506281
2874,114,2022-07-28,-12,-12,si_raw,1393.16,0.2698693424506281
2875,114,2022-07-29,-11,-11,si_raw,1861.17,0.36052766666343816
2876,114,2022-07-30,-10,-10,si_raw,1861.17,0.36052766666343816
2877,114,2022-07-31,-9,-9,si_raw,1393.16,0.2698693424506281
2878,114,2022-08-01,-8,-8,si_raw,1393.16,0.2698693424506281
2879,114,2022-08-02,-7,-7,si_raw,5772.69,1.1182291010876828
2880,114,2022-08-03,-6,-6,si_raw,8338.42,1.6152372466028067
2881,114,2022-08-04,-5,-5,si_raw,4462.67,0.8644648270651931
2882,114,2022-08-05,-4,-4,si_raw,5162.35,1.0
2883,114,2022-08-06,-3,-3,si_raw,2880.0,0.55788545914167
2884,114,2022-08-07,-2,-2,si_raw,5162.35,1.0
2885,114,2022-08-08,-1,-1,si_raw,5162.35,1.0
2886,114,2022-08-09,0,0,si_raw,5162.35,1.0
2887,114,2022-08-12,3,1,si_raw,3787.0,0.7335806367255222
2888,114,2022-08-15,6,2,si_raw,1783.62,0.34550543841467546
2889,114,2022-08-18,9,3,si_raw,6797.99,1.3168401987466947
2890,114,2022-08-21,12,4,si_raw,5162.35,1.0
2891,114,2022-08-24,15,5,si_raw,3986.31,0.7721890224413299
2892,114,2022-08-27,18,6,si_raw,1861.17,0.36052766666343816
2893,114,2022-08-30,21,7,si_raw,5772.69,1.1182291010876828
2894,114,2022-09-02,24,8,si_raw,5772.69,1.1182291010876828
2895,114,2022-09-05,27,9,si_raw,5054.8,0.9791664648851782
2896,114,2022-09-09,31,10,si_raw,5772.69,1.1182291010876828
2897,114,2022-09-10,32,11,si_raw,4566.45,0.88456807461718
2898,114,2022-09-11,33,12,si_raw,7680.0,1.4876945577111198
2899,114,2022-09-12,34,13,si_raw,3986.31,0.7721890224413299
2900,115,2022-07-20,-20,-20,blr,0.18541666865348816,0.19261466058767004
2901,115,2022-07-21,-19,-19,blr,0.22815169394016266,0.23700868648930762
2902,115,2022-07-22,-18,-18,blr,0.4338562786579132,0.45069885282911665
2903,115,2022-07-23,-17,-17,blr,0.468330442905426,0.4865113258597249
2904,115,2022-07-24,-16,-16,blr,0.563111424446106,0.5849717648386066
2905,115,2022-07-25,-15,-15,blr,0.5120483636856079,0.5319264038773882
2906,115,2022-07-26,-14,-14,blr,0.45866501331329346,0.4764706781992827
2907,115,2022-07-27,-13,-13,blr,0.5522288084030151,0.5736666787820599
2908,115,2022-07-28,-12,-12,blr,0.6711284518241882,0.6971820812961878
2909,115,2022-07-29,-11,-11,blr,0.7414246201515198,0.7702071911814632
2910,115,2022-07-30,-10,-10,blr,0.6578869223594666,0.6834265073123003
2911,115,2022-07-31,-9,-9,blr,0.8801587224006653,0.9143270387157403
2912,115,2022-08-01,-8,-8,blr,0.6794564723968506,0.7058334008761349
2913,115,2022-08-02,-7,-7,blr,0.8321428298950195,0.8644471390014757
2914,115,2022-08-03,-6,-6,blr,0.9666666388511658,1.0041932470036228
2915,115,2022-08-04,-5,-5,blr,0.8456688523292542,0.8784982501512515
2916,115,2022-08-05,-4,-4,blr,0.8915475606918335,0.9261579988870763
2917,115,2022-08-06,-3,-3,blr,0.9682539701461792,1.0058421994999087
2918,115,2022-08-07,-2,-2,blr,0.9531679749488831,0.9901705564612517
2919,115,2022-08-08,-1,-1,blr,1.0,1.0388206302402816
2920,115,2022-08-09,0,0,blr,0.9347223043441772,0.9710088132984666
2921,115,2022-08-12,3,1,blr,0.9537036418914795,0.9907270183321586
2922,115,2022-08-15,6,2,blr,0.834469735622406,0.866864376675709
2923,115,2022-08-18,9,3,blr,0.872040331363678,0.9058934866221601
2924,115,2022-08-21,12,4,blr,0.9045917391777039,0.9397085606027348
2925,115,2022-08-24,15,5,blr,0.8432035446166992,0.875937237639559
2926,115,2022-08-27,18,6,blr,0.9533730149269104,0.9903835562204505
2927,115,2022-08-30,21,7,blr,0.8951389193534851,0.9298887763553921
2928,115,2022-09-02,24,8,blr,0.7421875,0.7709996865064591
2929,115,2022-09-05,27,9,blr,0.9065736532211304,0.9417674137984092
2930,115,2022-09-09,31,10,blr,0.8125571608543396,0.844101141944959
2931,115,2022-09-10,32,11,blr,0.9178571105003357,0.9534889020004826
2932,115,2022-09-11,33,12,blr,0.946587324142456,0.983334440643128
2933,115,2022-09-12,34,13,blr,0.9192063808441162,0.9548905518693732
2934,115,2022-07-20,-20,-20,dist,,
2935,115,2022-07-21,-19,-19,dist,17.39190101623535,44.04990177926545
2936,115,2022-07-22,-18,-18,dist,8.91926097869873,22.590547731875233
2937,115,2022-07-23,-17,-17,dist,6.155066013336182,15.58944321723391
2938,115,2022-07-24,-16,-16,dist,4.525765419006348,11.462779255535292
2939,115,2022-07-25,-15,-15,dist,5.054632186889648,12.80228372706084
2940,115,2022-07-26,-14,-14,dist,5.782626628875732,14.646135278159399
2941,115,2022-07-27,-13,-13,dist,4.648039817810059,11.77247370770554
2942,115,2022-07-28,-12,-12,dist,2.972075939178467,7.527621798164328
2943,115,2022-07-29,-11,-11,dist,2.665825128555298,6.7519551177262445
2944,115,2022-07-30,-10,-10,dist,4.056250095367432,10.273599080760405
2945,115,2022-07-31,-9,-9,dist,1.5257936716079712,3.8645034437014307
2946,115,2022-08-01,-8,-8,dist,3.786129951477051,9.589443519165107
2947,115,2022-08-02,-7,-7,dist,1.441865086555481,3.651930595880843
2948,115,2022-08-03,-6,-6,dist,0.20909090340137482,0.5295817719506623
2949,115,2022-08-04,-5,-5,dist,1.3207237720489502,3.3451059997402384
2950,115,2022-08-05,-4,-4,dist,1.3707144260406494,3.4717214511598358
2951,115,2022-08-06,-3,-3,dist,0.4285714328289032,1.0854782064300577
2952,115,2022-08-07,-2,-2,dist,0.7685950994491577,1.9466841840437714
2953,115,2022-08-08,-1,-1,dist,0.0,0.0
2954,115,2022-08-09,0,0,dist,0.4158729910850525,1.0533158159562284
2955,115,2022-08-12,3,1,dist,0.0555555559694767,0.14071013752110562
2956,115,2022-08-15,6,2,dist,1.4530303478240967,3.6802097737443344
2957,115,2022-08-18,9,3,dist,0.43977075815200806,1.1138436611331568
2958,115,2022-08-21,12,4,dist,0.4809524118900299,1.2181478312508551
2959,115,2022-08-24,15,5,dist,1.0519192218780518,2.6642825508375396
2960,115,2022-08-27,18,6,dist,0.1502976268529892,0.38067119254821724
2961,115,2022-08-30,21,7,dist,0.15208333730697632,0.3851940086584809
2962,115,2022-09-02,24,8,dist,0.0234375,0.0593620888244344
2963,115,2022-09-05,27,9,dist,0.4341970384120941,1.0997266415584037
2964,115,2022-09-09,31,10,dist,1.475880742073059,3.738084851422425
2965,115,2022-09-10,32,11,dist,0.49047616124153137,1.2422694165285288
2966,115,2022-09-11,33,12,dist,0.4230952262878418,1.0716081665746362
2967,115,2022-09-12,34,13,dist,0.6057936549186707,1.534343541442598
2968,115,2022-07-20,-20,-20,si,1.97568,1.6292207720810565
2969,115,2022-07-21,-19,-19,si,0.39817,0.3283461060594399
2970,115,2022-07-22,-18,-18,si,0.440215,0.36301801009356893
2971,115,2022-07-23,-17,-17,si,0.289367,0.23862301949444192
2972,115,2022-07-24,-16,-16,si,0.546788,0.450902153954414
2973,115,2022-07-25,-15,-15,si,0.346348,0.2856117164564756
2974,115,2022-07-26,-14,-14,si,0.422394,0.3483221365820405
2975,115,2022-07-27,-13,-13,si,0.879539,0.7253012677434606
2976,115,2022-07-28,-12,-12,si,1.1478,0.9465194779491802
2977,115,2022-07-29,-11,-11,si,1.65782,1.3671013425106378
2978,115,2022-07-30,-10,-10,si,1.67863,1.3842620589561183
2979,115,2022-07-31,-9,-9,si,2.38437,1.966242069731388
2980,115,2022-08-01,-8,-8,si,1.45066,1.196269337760723
2981,115,2022-08-02,-7,-7,si,1.90877,1.574044244576631
2982,115,2022-08-03,-6,-6,si,2.05282,1.6928333461610354
2983,115,2022-08-04,-5,-5,si,1.63837,1.3510621337232955
2984,115,2022-08-05,-4,-4,si,1.53193,1.2632876667143125
2985,115,2022-08-06,-3,-3,si,1.73841,1.4335589176351582
2986,115,2022-08-07,-2,-2,si,1.28192,1.0571199243532088
2987,115,2022-08-08,-1,-1,si,1.29346,1.0666362466877042
2988,115,2022-08-09,0,0,si,1.06258,0.876243828959087
2989,115,2022-08-12,3,1,si,2.10974,1.7397717402060495
2990,115,2022-08-15,6,2,si,1.84744,1.5234691970225072
2991,115,2022-08-18,9,3,si,1.57973,1.3027053623459302
2992,115,2022-08-21,12,4,si,1.25268,1.0330075097032403
2993,115,2022-08-24,15,5,si,1.48094,1.2212393759139737
2994,115,2022-08-27,18,6,si,1.60959,1.3273290525459325
2995,115,2022-08-30,21,7,si,1.09431,0.9024095921890289
2996,115,2022-09-02,24,8,si,0.755338,0.6228804055019845
2997,115,2022-09-05,27,9,si,0.915054,0.754588285742559
2998,115,2022-09-09,31,10,si,1.16433,0.9601507438234615
2999,115,2022-09-10,32,11,si,1.61302,1.3301575608307952
3000,115,2022-09-11,33,12,si,1.38063,1.1385199397464514
3001,115,2022-09-12,34,13,si,1.55451,1.2819079923913401
3002,115,2022-07-20,-20,-20,si_norm,-6.90689,1.0
3003,115,2022-07-21,-19,-19,si_norm,-2.92205,0.4230630573239186
3004,115,2022-07-22,-18,-18,si_norm,-4.68682,0.6785716871124341
3005,115,2022-07-23,-17,-17,si_norm,-6.16687,0.8928577116473551
3006,115,2022-07-24,-16,-16,si_norm,-5.92019,0.8571426503100528
3007,115,2022-07-25,-15,-15,si_norm,-5.75574,0.8333330920283949
3008,115,2022-07-26,-14,-14,si_norm,-6.04353,0.8750001809787038
3009,115,2022-07-27,-13,-13,si_norm,-6.66022,0.9642863864923287
3010,115,2022-07-28,-12,-12,si_norm,-6.90689,1.0
3011,115,2022-07-29,-11,-11,si_norm,-6.04353,0.8750001809787038
3012,115,2022-07-30,-10,-10,si_norm,-6.47521,0.9375000904893519
3013,115,2022-07-31,-9,-9,si_norm,-6.90689,1.0
3014,115,2022-08-01,-8,-8,si_norm,-6.90689,1.0
3015,115,2022-08-02,-7,-7,si_norm,-6.90689,1.0
3016,115,2022-08-03,-6,-6,si_norm,-6.90689,1.0
3017,115,2022-08-04,-5,-5,si_norm,-6.69105,0.968750045244676
3018,115,2022-08-05,-4,-4,si_norm,-6.90689,1.0
3019,115,2022-08-06,-3,-3,si_norm,-6.90689,1.0
3020,115,2022-08-07,-2,-2,si_norm,-6.90689,1.0
3021,115,2022-08-08,-1,-1,si_norm,-6.90689,1.0
3022,115,2022-08-09,0,0,si_norm,-6.90689,1.0
3023,115,2022-08-12,3,1,si_norm,-6.71503,0.972221940699794
3024,115,2022-08-15,6,2,si_norm,-6.59294,0.9545453887350167
3025,115,2022-08-18,9,3,si_norm,-6.42725,0.9305562995791159
3026,115,2022-08-21,12,4,si_norm,-6.78355,0.9821424693313489
3027,115,2022-08-24,15,5,si_norm,-6.90689,1.0
3028,115,2022-08-27,18,6,si_norm,-6.90689,1.0
3029,115,2022-08-30,21,7,si_norm,-6.47521,0.9375000904893519
3030,115,2022-09-02,24,8,si_norm,-5.18017,0.7500003619574078
3031,115,2022-09-05,27,9,si_norm,-6.90689,1.0
3032,115,2022-09-09,31,10,si_norm,-6.6191,0.9583329110496911
3033,115,2022-09-10,32,11,si_norm,-6.78355,0.9821424693313489
3034,115,2022-09-11,33,12,si_norm,-6.90689,1.0
3035,115,2022-09-12,34,13,si_norm,-6.90689,1.0
3036,115,2022-07-20,-20,-20,si_raw,1861.17,0.3595477183072472
3037,115,2022-07-21,-19,-19,si_raw,1942.46,0.3752516217772129
3038,115,2022-07-22,-18,-18,si_raw,1262.94,0.24397942979897308
3039,115,2022-07-23,-17,-17,si_raw,2105.52,0.4067521568960788
3040,115,2022-07-24,-16,-16,si_raw,2021.3,0.39048222516720055
3041,115,2022-07-25,-15,-15,si_raw,1550.98,0.2996240645079032
3042,115,2022-07-26,-14,-14,si_raw,1628.53,0.3146054609170045
3043,115,2022-07-27,-13,-13,si_raw,2273.96,0.43929202035383536
3044,115,2022-07-28,-12,-12,si_raw,2358.18,0.45556195208271355
3045,115,2022-07-29,-11,-11,si_raw,1628.53,0.3146054609170045
3046,115,2022-07-30,-10,-10,si_raw,2700.0,0.5215960065064273
3047,115,2022-07-31,-9,-9,si_raw,2358.18,0.45556195208271355
3048,115,2022-08-01,-8,-8,si_raw,3423.52,0.6613682815536608
3049,115,2022-08-02,-7,-7,si_raw,2880.0,0.5563690736068558
3050,115,2022-08-03,-6,-6,si_raw,4566.45,0.8821637347819536
3051,115,2022-08-04,-5,-5,si_raw,2790.0,0.5389825400566416
3052,115,2022-08-05,-4,-4,si_raw,3986.31,0.7700901395172727
3053,115,2022-08-06,-3,-3,si_raw,3423.52,0.6613682815536608
3054,115,2022-08-07,-2,-2,si_raw,4566.45,0.8821637347819536
3055,115,2022-08-08,-1,-1,si_raw,4566.45,0.8821637347819536
3056,115,2022-08-09,0,0,si_raw,6396.36,1.235672530436093
3057,115,2022-08-12,3,1,si_raw,3328.42,0.6429965111022677
3058,115,2022-08-15,6,2,si_raw,4358.88,0.8420645929039763
3059,115,2022-08-18,9,3,si_raw,8381.55,1.6191788919755354
3060,115,2022-08-21,12,4,si_raw,6282.14,1.21360708752381
3061,115,2022-08-24,15,5,si_raw,3986.31,0.7700901395172727
3062,115,2022-08-27,18,6,si_raw,5162.35,0.9972819052549834
3063,115,2022-08-30,21,7,si_raw,4839.7,0.9349511824774652
3064,115,2022-09-02,24,8,si_raw,5760.0,1.1127381472137117
3065,115,2022-09-05,27,9,si_raw,8338.42,1.6108468787308605
3066,115,2022-09-09,31,10,si_raw,4947.25,0.9557280900699713
3067,115,2022-09-10,32,11,si_raw,6282.14,1.21360708752381
3068,115,2022-09-11,33,12,si_raw,7032.4,1.3585450948725182
3069,115,2022-09-12,34,13,si_raw,7032.4,1.3585450948725182
3070,116,2022-07-20,-20,-20,blr,0.611320972442627,0.686883902396685
3071,116,2022-07-21,-19,-19,blr,0.4318440556526184,0.48522256481446074
3072,116,2022-07-22,-18,-18,blr,0.4952739179134369,0.5564927375751118
3073,116,2022-07-23,-17,-17,blr,0.5735870003700256,0.6444857855995577
3074,116,2022-07-24,-16,-16,blr,0.4787653386592865,0.5379435991481948
3075,116,2022-07-25,-15,-15,blr,0.39081045985221863,0.43911697105390635
3076,116,2022-07-26,-14,-14,blr,0.39306434988975525,0.4416494553859427
3077,116,2022-07-27,-13,-13,blr,0.505293071269989,0.5677503182348449
3078,116,2022-07-28,-12,-12,blr,0.4295322597026825,0.48262501705278
3079,116,2022-07-29,-11,-11,blr,0.6410332918167114,0.7202688422252349
3080,116,2022-07-30,-10,-10,blr,0.44745153188705444,0.5027592184967931
3081,116,2022-07-31,-9,-9,blr,0.36805111169815063,0.4135444312903729
3082,116,2022-08-01,-8,-8,blr,0.6170616149902344,0.6933341227115705
3083,116,2022-08-02,-7,-7,blr,0.5180809497833252,0.5821188550470503
3084,116,2022-08-03,-6,-6,blr,0.7313858270645142,0.821789491442401
3085,116,2022-08-04,-5,-5,blr,0.6581628322601318,0.7395156963598568
3086,116,2022-08-05,-4,-4,blr,0.6271445155143738,0.7046633300702276
3087,116,2022-08-06,-3,-3,blr,0.7926470637321472,0.8906229835108574
3088,116,2022-08-07,-2,-2,blr,0.9214285612106323,1.0353226446251547
3089,116,2022-08-08,-1,-1,blr,0.8660984635353088,0.9731534158166619
3090,116,2022-08-09,0,0,blr,0.8824480772018433,0.9915239395581835
3091,116,2022-08-12,3,1,blr,0.8514757752418518,0.9567232757571652
3092,116,2022-08-15,6,2,blr,0.9258333444595337,1.0402718854390722
3093,116,2022-08-18,9,3,blr,0.7363636493682861,0.8273826023670765
3094,116,2022-08-21,12,4,blr,0.8257275223731995,0.9277923847725992
3095,116,2022-08-24,15,5,blr,0.7817460894584656,0.878374583592376
3096,116,2022-08-27,18,6,blr,0.8426871299743652,0.9468483013488925
3097,116,2022-08-30,21,7,blr,0.96875,1.0884932963906104
3098,116,2022-09-02,24,8,blr,0.7279266119003296,0.8179026965861557
3099,116,2022-09-05,27,9,blr,0.8673179745674133,0.9745236657091214
3100,116,2022-09-09,31,10,blr,0.7757396697998047,0.8716257345252677
3101,116,2022-09-10,32,11,blr,0.9375,1.0533806094102682
3102,116,2022-09-11,33,12,blr,0.9130050539970398,1.0258579415189937
3103,116,2022-09-12,34,13,blr,0.9750000238418579,1.095515860575533
3104,116,2022-07-20,-20,-20,dist,4.098238945007324,4.47961741708013
3105,116,2022-07-21,-19,-19,dist,6.407017707824707,7.003249078601754
3106,116,2022-07-22,-18,-18,dist,6.399240970611572,6.994748645138631
3107,116,2022-07-23,-17,-17,dist,4.952219009399414,5.413068106906411
3108,116,2022-07-24,-16,-16,dist,5.439152240753174,5.945314911789456
3109,116,2022-07-25,-15,-15,dist,6.726474285125732,7.3524340009259745
3110,116,2022-07-26,-14,-14,dist,6.558078765869141,7.168367744384476
3111,116,2022-07-27,-13,-13,dist,4.852195739746094,5.303736760719734
3112,116,2022-07-28,-12,-12,dist,6.02735710144043,6.588257593781151
3113,116,2022-07-29,-11,-11,dist,3.198690176010132,3.496357439517838
3114,116,2022-07-30,-10,-10,dist,4.266509532928467,4.663547116287192
3115,116,2022-07-31,-9,-9,dist,5.2643232345581055,5.754216473735635
3116,116,2022-08-01,-8,-8,dist,3.6645748615264893,4.005596939604196
3117,116,2022-08-02,-7,-7,dist,4.928439140319824,5.3870753043553075
3118,116,2022-08-03,-6,-6,dist,1.929221749305725,2.108753409834252
3119,116,2022-08-04,-5,-5,dist,2.1566755771636963,2.3573738886609914
3120,116,2022-08-05,-4,-4,dist,2.95634126663208,3.231455756129449
3121,116,2022-08-06,-3,-3,dist,1.4654412269592285,1.6018138844713223
3122,116,2022-08-07,-2,-2,dist,0.5,0.5465295554005483
3123,116,2022-08-08,-1,-1,dist,1.4748106002807617,1.612055163342921
3124,116,2022-08-09,0,0,dist,0.7697802186012268,0.8414152812565308
3125,116,2022-08-12,3,1,dist,1.098406195640564,1.20062289950529
3126,116,2022-08-15,6,2,dist,0.9100000262260437,0.9946838194956139
3127,116,2022-08-18,9,3,dist,1.4328283071517944,1.566166035345981
3128,116,2022-08-21,12,4,dist,2.0664682388305664,2.258771935634847
3129,116,2022-08-24,15,5,dist,1.946825385093689,2.12799522431551
3130,116,2022-08-27,18,6,dist,1.4661563634872437,1.6025955709687358
3131,116,2022-08-30,21,7,dist,0.0,0.0
3132,116,2022-09-02,24,8,dist,2.2304563522338867,2.43802063705343
3133,116,2022-09-05,27,9,dist,0.8755797147750854,0.9570603844675326
3134,116,2022-09-09,31,10,dist,1.648224949836731,1.8016072980687192
3135,116,2022-09-10,32,11,dist,0.46875,0.512371458188014
3136,116,2022-09-11,33,12,dist,0.47777777910232544,0.5222393543861106
3137,116,2022-09-12,34,13,dist,0.0,0.0
3138,116,2022-07-20,-20,-20,si,0.626464,0.4031360402236842
3139,116,2022-07-21,-19,-19,si,0.321087,0.20662279356403895
3140,116,2022-07-22,-18,-18,si,0.337368,0.21709978485305445
3141,116,2022-07-23,-17,-17,si,0.252247,0.16232354411155897
3142,116,2022-07-24,-16,-16,si,0.28587,0.18396029112406237
3143,116,2022-07-25,-15,-15,si,0.172464,0.11098236138251755
3144,116,2022-07-26,-14,-14,si,0.202779,0.1304903763033765
3145,116,2022-07-27,-13,-13,si,0.837696,0.5390660091421364
3146,116,2022-07-28,-12,-12,si,0.754941,0.48581231378420525
3147,116,2022-07-29,-11,-11,si,1.41455,0.9102775030942121
3148,116,2022-07-30,-10,-10,si,0.884859,0.5694158856954095
3149,116,2022-07-31,-9,-9,si,0.78409,0.5045699956884809
3150,116,2022-08-01,-8,-8,si,1.72932,1.1128352420564016
3151,116,2022-08-02,-7,-7,si,0.413666,0.26619833416632166
3152,116,2022-08-03,-6,-6,si,1.89764,1.2211508967316111
3153,116,2022-08-04,-5,-5,si,1.94067,1.2488411451909402
3154,116,2022-08-05,-4,-4,si,1.60261,1.0312960512062601
3155,116,2022-08-06,-3,-3,si,1.56189,1.0050923115533696
3156,116,2022-08-07,-2,-2,si,1.81113,1.165480820175335
3157,116,2022-08-08,-1,-1,si,1.24044,0.7982359237483189
3158,116,2022-08-09,0,0,si,1.61036,1.0362832560763462
3159,116,2022-08-12,3,1,si,1.8561,1.1944194786279503
3160,116,2022-08-15,6,2,si,1.99164,1.2816408654784608
3161,116,2022-08-18,9,3,si,1.31636,0.8470912261659871
3162,116,2022-08-21,12,4,si,1.78362,1.1477778516622945
3163,116,2022-08-24,15,5,si,1.36396,0.8777223167229025
3164,116,2022-08-27,18,6,si,2.06468,1.3286428582153744
3165,116,2022-08-30,21,7,si,2.20204,1.4170354338224729
3166,116,2022-09-02,24,8,si,1.31588,0.8467823412191946
3167,116,2022-09-05,27,9,si,1.04382,0.6717089274184727
3168,116,2022-09-09,31,10,si,1.22918,0.7909899977048133
3169,116,2022-09-10,32,11,si,1.41433,0.9101359308269323
3170,116,2022-09-11,33,12,si,1.12826,0.7260469376417064
3171,116,2022-09-12,34,13,si,1.26754,0.8156750530359743
3172,116,2022-07-20,-20,-20,si_norm,-6.90689,1.0
3173,116,2022-07-21,-19,-19,si_norm,-5.75574,0.8333330920283949
3174,116,2022-07-22,-18,-18,si_norm,-5.75574,0.8333330920283949
3175,116,2022-07-23,-17,-17,si_norm,-6.90689,1.0
3176,116,2022-07-24,-16,-16,si_norm,-6.90689,1.0
3177,116,2022-07-25,-15,-15,si_norm,-6.90689,1.0
3178,116,2022-07-26,-14,-14,si_norm,-6.90689,1.0
3179,116,2022-07-27,-13,-13,si_norm,-6.90689,1.0
3180,116,2022-07-28,-12,-12,si_norm,-6.90689,1.0
3181,116,2022-07-29,-11,-11,si_norm,-6.90689,1.0
3182,116,2022-07-30,-10,-10,si_norm,-6.90689,1.0
